reviewer,relevant,title,original_authors,url,extracted_author,affiliations
N/A,False,From Organizations to Individuals: Psychoactive Substance Use by Professional Programmers,"Newman, Kaia, Endres, Madeline, Weimer, Westley, Johnson, Brittany",https://doi.org/10.1109/ICSE48619.2023.00065,Madeline Endres,"University of Michigan,Computer Science and Engineering,Ann Arbor,Michigan,USA"
N/A,False,From Organizations to Individuals: Psychoactive Substance Use by Professional Programmers,"Newman, Kaia, Endres, Madeline, Weimer, Westley, Johnson, Brittany",https://doi.org/10.1109/ICSE48619.2023.00065,Westley Weimer,"University of Michigan,Computer Science and Engineering,Ann Arbor,Michigan,USA"
N/A,False,From Organizations to Individuals: Psychoactive Substance Use by Professional Programmers,"Newman, Kaia, Endres, Madeline, Weimer, Westley, Johnson, Brittany",https://doi.org/10.1109/ICSE48619.2023.00065,Brittany Johnson,"George Mason University,Department of Computer Science,Fairfax,Virginia,USA"
N/A,False,ECSTATIC: An Extensible Framework for Testing and Debugging Configurable Static Analysis,"Mordahl, Austin, Zhang, Zenong, Soles, Dakota, Wei, Shiyi",https://doi.org/10.1109/ICSE48619.2023.00056,Austin Mordahl,"The University of Texas at Dallas,Department of Computer Science,Richardson,TX,USA"
N/A,False,ECSTATIC: An Extensible Framework for Testing and Debugging Configurable Static Analysis,"Mordahl, Austin, Zhang, Zenong, Soles, Dakota, Wei, Shiyi",https://doi.org/10.1109/ICSE48619.2023.00056,Zenong Zhang,"The University of Texas at Dallas,Department of Computer Science,Richardson,TX,USA"
N/A,False,ECSTATIC: An Extensible Framework for Testing and Debugging Configurable Static Analysis,"Mordahl, Austin, Zhang, Zenong, Soles, Dakota, Wei, Shiyi",https://doi.org/10.1109/ICSE48619.2023.00056,Dakota Soles,"The University of Texas at Dallas,Department of Computer Science,Richardson,TX,USA"
N/A,False,ECSTATIC: An Extensible Framework for Testing and Debugging Configurable Static Analysis,"Mordahl, Austin, Zhang, Zenong, Soles, Dakota, Wei, Shiyi",https://doi.org/10.1109/ICSE48619.2023.00056,Shiyi Wei,"The University of Texas at Dallas,Department of Computer Science,Richardson,TX,USA"
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Weibin Wu,"School of Software Engineering, Sun Yat-sen University"
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Jianping Zhang,"The Chinese University of Hong Kong,Department of Computer Science and Engineering"
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Victor Junqiu Wei,"The Hong Kong Polytechnic University,Department of Computing"
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Xixian Chen,Tencent
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Zibin Zheng,"School of Software Engineering, Sun Yat-sen University"
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Irwin King,"The Chinese University of Hong Kong,Department of Computer Science and Engineering"
DW,True,Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054,Michael R. Lyu,"The Chinese University of Hong Kong,Department of Computer Science and Engineering"
N/A,False,BFTDETECTOR: Automatic Detection of Business Flow Tampering for Digital Content Service,"Kim, I Luk, Wang, Weihang, Kwon, Yonghwi, Zhang, Xiangyu",https://doi.org/10.1109/ICSE48619.2023.00048,I Luk Kim,"Purdue University,Department of Computer Science,West Lafayette,USA"
N/A,False,BFTDETECTOR: Automatic Detection of Business Flow Tampering for Digital Content Service,"Kim, I Luk, Wang, Weihang, Kwon, Yonghwi, Zhang, Xiangyu",https://doi.org/10.1109/ICSE48619.2023.00048,Weihang Wang,"University of Southern California,Los Angeles,USA"
N/A,False,BFTDETECTOR: Automatic Detection of Business Flow Tampering for Digital Content Service,"Kim, I Luk, Wang, Weihang, Kwon, Yonghwi, Zhang, Xiangyu",https://doi.org/10.1109/ICSE48619.2023.00048,Yonghwi Kwon,"Purdue University,Department of Computer Science,West Lafayette,USA"
N/A,False,BFTDETECTOR: Automatic Detection of Business Flow Tampering for Digital Content Service,"Kim, I Luk, Wang, Weihang, Kwon, Yonghwi, Zhang, Xiangyu",https://doi.org/10.1109/ICSE48619.2023.00048,Xiangyu Zhang,"Purdue University,Department of Computer Science,West Lafayette,USA"
N/A,False,Evaluating and Improving Hybrid Fuzzing,"Jiang, Ling, Yuan, Hengchen, Wu, Mingyuan, Zhang, Lingming, Zhang, Yuqun",https://doi.org/10.1109/ICSE48619.2023.00045,Ling Jiang,"Southern University of Science and Technology,Shenzhen,China"
N/A,False,Evaluating and Improving Hybrid Fuzzing,"Jiang, Ling, Yuan, Hengchen, Wu, Mingyuan, Zhang, Lingming, Zhang, Yuqun",https://doi.org/10.1109/ICSE48619.2023.00045,Hengchen Yuan,"Southern University of Science and Technology,Shenzhen,China"
N/A,False,Evaluating and Improving Hybrid Fuzzing,"Jiang, Ling, Yuan, Hengchen, Wu, Mingyuan, Zhang, Lingming, Zhang, Yuqun",https://doi.org/10.1109/ICSE48619.2023.00045,Mingyuan Wu,"Southern University of Science and Technology,Shenzhen,China"
N/A,False,Evaluating and Improving Hybrid Fuzzing,"Jiang, Ling, Yuan, Hengchen, Wu, Mingyuan, Zhang, Lingming, Zhang, Yuqun",https://doi.org/10.1109/ICSE48619.2023.00045,Lingming Zhang,"University of Illinois Urbana-Champaign,Champaign,USA"
N/A,False,Evaluating and Improving Hybrid Fuzzing,"Jiang, Ling, Yuan, Hengchen, Wu, Mingyuan, Zhang, Lingming, Zhang, Yuqun",https://doi.org/10.1109/ICSE48619.2023.00045,Yuqun Zhang,"Southern University of Science and Technology,Shenzhen,China"
N/A,False,SmartMark: Software Watermarking Scheme for Smart Contracts,"Kim, Taeyoung, Jang, Yunhee, Lee, Chanjong, Koo, Hyungjoon, Kim, Hyoungshick",https://doi.org/10.1109/ICSE48619.2023.00035,Taeyoung Kim,"Sungkyunkwan University,Department of Computer Science and Engineering,Suwon,South Korea"
N/A,False,SmartMark: Software Watermarking Scheme for Smart Contracts,"Kim, Taeyoung, Jang, Yunhee, Lee, Chanjong, Koo, Hyungjoon, Kim, Hyoungshick",https://doi.org/10.1109/ICSE48619.2023.00035,Yunhee Jang,"Sungkyunkwan University,Department of Electrical and Computer Engineering,Suwon,South Korea"
N/A,False,SmartMark: Software Watermarking Scheme for Smart Contracts,"Kim, Taeyoung, Jang, Yunhee, Lee, Chanjong, Koo, Hyungjoon, Kim, Hyoungshick",https://doi.org/10.1109/ICSE48619.2023.00035,Chanjong Lee,"Sungkyunkwan University,Department of Computer Science and Engineering,Suwon,South Korea"
N/A,False,SmartMark: Software Watermarking Scheme for Smart Contracts,"Kim, Taeyoung, Jang, Yunhee, Lee, Chanjong, Koo, Hyungjoon, Kim, Hyoungshick",https://doi.org/10.1109/ICSE48619.2023.00035,Hyungjoon Koo,"Sungkyunkwan University,Department of Computer Science and Engineering,Suwon,South Korea"
N/A,False,SmartMark: Software Watermarking Scheme for Smart Contracts,"Kim, Taeyoung, Jang, Yunhee, Lee, Chanjong, Koo, Hyungjoon, Kim, Hyoungshick",https://doi.org/10.1109/ICSE48619.2023.00035,Hyoungshick Kim,"Sungkyunkwan University,Department of Electrical and Computer Engineering,Suwon,South Korea"
N/A,False,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,"Ahmad, Hammad, Karas, Zachary, Diaz, Kimberly, Kamil, Amir, Jeannin, Jean-Baptiste, Weimer, Westley",https://doi.org/10.1109/ICSE48619.2023.00029,Hammad Ahmad,"University of Michigan,Ann Arbor"
N/A,False,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,"Ahmad, Hammad, Karas, Zachary, Diaz, Kimberly, Kamil, Amir, Jeannin, Jean-Baptiste, Weimer, Westley",https://doi.org/10.1109/ICSE48619.2023.00029,Zachary Karas,"University of Michigan,Ann Arbor"
N/A,False,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,"Ahmad, Hammad, Karas, Zachary, Diaz, Kimberly, Kamil, Amir, Jeannin, Jean-Baptiste, Weimer, Westley",https://doi.org/10.1109/ICSE48619.2023.00029,Kimberly Diaz,"University of Michigan,Ann Arbor"
N/A,False,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,"Ahmad, Hammad, Karas, Zachary, Diaz, Kimberly, Kamil, Amir, Jeannin, Jean-Baptiste, Weimer, Westley",https://doi.org/10.1109/ICSE48619.2023.00029,Amir Kamil,"University of Michigan,Ann Arbor"
N/A,False,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,"Ahmad, Hammad, Karas, Zachary, Diaz, Kimberly, Kamil, Amir, Jeannin, Jean-Baptiste, Weimer, Westley",https://doi.org/10.1109/ICSE48619.2023.00029,Jean-Baptiste Jeannin,"University of Michigan,Ann Arbor"
N/A,False,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,"Ahmad, Hammad, Karas, Zachary, Diaz, Kimberly, Kamil, Amir, Jeannin, Jean-Baptiste, Weimer, Westley",https://doi.org/10.1109/ICSE48619.2023.00029,Westley Weimer,"University of Michigan,Ann Arbor"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Suyue Guo,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Xinyu Wan,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Wei You,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Bin Liang,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Wenchang Shi,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Yiwei Zhang,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Jianjun Huang,"School of Information, Renmin University of China,Beijing,China"
N/A,False,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,"Guo, Suyue, Wan, Xinyu, You, Wei, Liang, Bin, Shi, Wenchang, Zhang, Yiwei, Huang, Jianjun, Zhang, Jian",https://doi.org/10.1109/ICSE48619.2023.00020,Jian Zhang,"Institute of Software, Chinese Academy of Sciences,State Key Laboratory of Computer Science,Beijing,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Deze Wang,"National University of Defense Technology,Changsha,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Boxing Chen,"National University of Defense Technology,Changsha,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Shanshan Li,"National University of Defense Technology,Changsha,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Wei Luo,"National University of Defense Technology,Changsha,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Shaoliang Peng,"Hunan University,Changsha,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Wei Dong,"National University of Defense Technology,Changsha,China"
N/A,False,One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013,Xiangke Liao,"National University of Defense Technology,Changsha,China"
N/A,False,Future Software for Life in Trusted Futures,"Pink, Sarah",https://doi.org/10.1109/ICSE48619.2023.00010,Sarah Pink,"Monash University,Australia"
N/A,False,Finding Causally Different Tests for an Industrial Control System,"Poskitt, Christopher M., Chen, Yuqi, Sun, Jun, Jiang, Yu",https://doi.org/10.1109/ICSE48619.2023.00215,Christopher M. Poskitt,"Singapore Management University,Singapore"
N/A,False,Finding Causally Different Tests for an Industrial Control System,"Poskitt, Christopher M., Chen, Yuqi, Sun, Jun, Jiang, Yu",https://doi.org/10.1109/ICSE48619.2023.00215,Yuqi Chen,"ShanghaiTech University,China"
N/A,False,Finding Causally Different Tests for an Industrial Control System,"Poskitt, Christopher M., Chen, Yuqi, Sun, Jun, Jiang, Yu",https://doi.org/10.1109/ICSE48619.2023.00215,Jun Sun,"Singapore Management University,Singapore"
N/A,False,Finding Causally Different Tests for an Industrial Control System,"Poskitt, Christopher M., Chen, Yuqi, Sun, Jun, Jiang, Yu",https://doi.org/10.1109/ICSE48619.2023.00215,Yu Jiang,"Tsinghua University,China"
N/A,False,Metamorphic Shader Fusion for Testing Graphics Shader Compilers,"Xiao, Dongwei, Liu, Zhibo, Wang, Shuai",https://doi.org/10.1109/ICSE48619.2023.00201,Dongwei Xiao,"The Hong Kong University of Science and Technology,Hong Kong,China"
N/A,False,Metamorphic Shader Fusion for Testing Graphics Shader Compilers,"Xiao, Dongwei, Liu, Zhibo, Wang, Shuai",https://doi.org/10.1109/ICSE48619.2023.00201,Zhibo Liu,"The Hong Kong University of Science and Technology,Hong Kong,China"
N/A,False,Metamorphic Shader Fusion for Testing Graphics Shader Compilers,"Xiao, Dongwei, Liu, Zhibo, Wang, Shuai",https://doi.org/10.1109/ICSE48619.2023.00201,Shuai Wang,"The Hong Kong University of Science and Technology,Hong Kong,China"
DW,False,DUETCS: Code Style Transfer through Generation and Retrieval,"Chen, Binger, Abedjan, Ziawasch",https://doi.org/10.1109/ICSE48619.2023.00198,Binger Chen,"TU Berlin,Berlin,Germany"
DW,False,DUETCS: Code Style Transfer through Generation and Retrieval,"Chen, Binger, Abedjan, Ziawasch",https://doi.org/10.1109/ICSE48619.2023.00198,Ziawasch Abedjan,"Leibniz Universit&#x00E4;t Hannover &#x0026; L3S Research Center,Hannover,Germany"
N/A,False,On the Reproducibility of Software Defect Datasets,"Zhu, Hao-Nan, Rubio-Gonz\'{a",https://doi.org/10.1109/ICSE48619.2023.00195,Hao-Nan Zhu,"University of California,Davis,United States of America"
N/A,False,On the Reproducibility of Software Defect Datasets,"Zhu, Hao-Nan, Rubio-Gonz\'{a",https://doi.org/10.1109/ICSE48619.2023.00195,Cindy Rubio-González,"University of California,Davis,United States of America"
N/A,False,An Empirical Study of Deep Learning Models for Vulnerability Detection,"Steenhoek, Benjamin, Rahman, Md Mahbubur, Jiles, Richard, Le, Wei",https://doi.org/10.1109/ICSE48619.2023.00188,Benjamin Steenhoek,"Iowa State University,Ames,Iowa,USA"
N/A,False,An Empirical Study of Deep Learning Models for Vulnerability Detection,"Steenhoek, Benjamin, Rahman, Md Mahbubur, Jiles, Richard, Le, Wei",https://doi.org/10.1109/ICSE48619.2023.00188,Md Mahbubur Rahman,"Iowa State University,Ames,Iowa,USA"
N/A,False,An Empirical Study of Deep Learning Models for Vulnerability Detection,"Steenhoek, Benjamin, Rahman, Md Mahbubur, Jiles, Richard, Le, Wei",https://doi.org/10.1109/ICSE48619.2023.00188,Richard Jiles,"Iowa State University,Ames,Iowa,USA"
N/A,False,An Empirical Study of Deep Learning Models for Vulnerability Detection,"Steenhoek, Benjamin, Rahman, Md Mahbubur, Jiles, Richard, Le, Wei",https://doi.org/10.1109/ICSE48619.2023.00188,Wei Le,"Iowa State University,Ames,Iowa,USA"
N/A,False,Safe Low-Level Code without Overhead is Practical,"Pirelli, Solal",https://doi.org/10.1109/ICSE48619.2023.00183,Solal Pirelli,EPFL
N/A,False,Safe Low-Level Code without Overhead is Practical,"Pirelli, Solal",https://doi.org/10.1109/ICSE48619.2023.00183,George Candea,EPFL
N/A,False,Two Sides of the Same Coin: Exploiting the Impact of Identifiers in Neural Code Comprehension,"Gao, Shuzheng, Gao, Cuiyun, Wang, Chaozheng, Sun, Jun, Lo, David, Yu, Yue",https://doi.org/10.1109/ICSE48619.2023.00164,Shuzheng Gao,"School of Computer Science and Technology, Harbin Institute of Technology,Shenzhen,China"
