title,authors,url
Write me this Code: An Analysis of ChatGPT Quality for Producing Source Code,"Moratis, Konstantinos, Diamantopoulos, Themistoklis, Nastos, Dimitrios-Nikitas, Symeonidis, Andreas",https://doi.org/10.1145/3643991.3645070
ChatGPT Chats Decoded: Uncovering Prompt Patterns for Superior Solutions in Software Development Lifecycle,"Wu, Liangxuan, Zhao, Yanjie, Hou, Xinyi, Liu, Tianming, Wang, Haoyu",https://doi.org/10.1145/3643991.3645069
UniLog: Automatic Logging via LLM and In-Context Learning,"Xu, Junjielong, Cui, Ziang, Zhao, Yuan, Zhang, Xu, He, Shilin, He, Pinjia, Li, Liqun, Kang, Yu, Lin, Qingwei, Dang, Yingnong, Rajmohan, Saravan, Zhang, Dongmei",https://doi.org/10.1145/3597503.3623326
Next Steps in LLM-Supported Java Verification,"Teuber, Samuel, Beckert, Bernhard",https://doi.org/10.1109/NSE66660.2025.00007
A New Generation of Intelligent Development Environments,"Marron, Mark",https://doi.org/10.1145/3643796.3648452
An exploration of prompting LLMs to generate energy-efficient code,"Cappendijk, Tom, de Reus, Pepijn, Oprescu, Ana",https://doi.org/10.1109/GREENS66463.2025.00010
Applying Large Language Models to Enhance the Assessment of Parallel Functional Programming Assignments,"Grandel, Skyler, Schmidt, Douglas C., Leach, Kevin",https://doi.org/10.1145/3643795.3648375
DSFM: Enhancing Functional Code Clone Detection with Deep Subtree Interactions,"Xu, Zhiwei, Qiang, Shaohua, Song, Dinghong, Zhou, Min, Wan, Hai, Zhao, Xibin, Luo, Ping, Zhang, Hongyu",https://doi.org/10.1145/3597503.3639215
Beyond Accuracy: Evaluating Source Code Capabilities in Large Language Models for Software Engineering,"Velasco, Alejandro",https://doi.org/10.1145/3639478.3639815
An Empirical Study on Noisy Label Learning for Program Understanding,"Wang, Wenhan, Li, Yanzhou, Li, Anran, Zhang, Jian, Ma, Wei, Liu, Yang",https://doi.org/10.1145/3597503.3639217
GrammarT5: Grammar-Integrated Pretrained Encoder-Decoder Neural Model for Code,"Zhu, Qihao, Liang, Qingyuan, Sun, Zeyu, Xiong, Yingfei, Zhang, Lu, Cheng, Shengyu",https://doi.org/10.1145/3597503.3639125
Can ChatGPT Repair Non-Order-Dependent Flaky Tests?,"Chen, Yang, Jabbarvand, Reyhaneh",https://doi.org/10.1145/3643656.3643900
Traces of Memorisation in Large Language Models for Code,"Al-Kaswan, Ali, Izadi, Maliheh, van Deursen, Arie",https://doi.org/10.1145/3597503.3639133
LLM-based and Retrieval-Augmented Control Code Generation,"Koziolek, Heiko, Gr\""{u",https://doi.org/10.1145/3643795.3648384
An Industry Case Study on Adoption of AI-based Programming Assistants,"Davila, Nicole, Wiese, Igor, Steinmacher, Igor, Lucio da Silva, Lucas, Kawamoto, Andre, Favaro, Gilson Jose Peres, Nunes, Ingrid",https://doi.org/10.1145/3639477.3643648
Let's Ask AI About Their Programs: Exploring ChatGPT's Answers To Program Comprehension Questions,"Lehtinen, Teemu, Koutcheme, Charles, Hellas, Arto",https://doi.org/10.1145/3639474.3640058
Investigating the Efficacy of Large Language Models for Code Clone Detection,"Khajezade, Mohamad, Wu, Jie JW, Fard, Fatemeh Hendijani, Rodriguez-Perez, Gema, Shehata, Mohamed Sami",https://doi.org/10.1145/3643916.3645030
ITG: Trace Generation via Iterative Interaction between LLM Query and Trace Checking,"Luo, Weilin, Fang, Weiyuan, Qiu, Junming, Wan, Hai, Liu, Yanan, Ye, Rongzhen",https://doi.org/10.1145/3639476.3639779
Improving Smart Contract Security with Contrastive Learning-based Vulnerability Detection,"Chen, Yizhou, Sun, Zeyu, Gong, Zhihao, Hao, Dan",https://doi.org/10.1145/3597503.3639173
Is Attention All You Need? Toward a Conceptual Model for Social Awareness in Large Language Models,"Voria, Gianmario, Catolino, Gemma, Palomba, Fabio",https://doi.org/10.1145/3650105.3652294
Judging Adam: Studying the Performance of Optimization Methods on ML4SE Tasks,"Pasechnyuk, Dmitry, Prazdnichnykh, Anton, Evtikhiev, Mikhail, Bryksin, Timofey",https://doi.org/10.1109/ICSE-NIER58687.2023.00027
SATDAUG - A Balanced and Augmented Dataset for Detecting Self-Admitted Technical Debt,"Sutoyo, Edi, Capiluppi, Andrea",https://doi.org/10.1145/3643991.3644880
Experience Report: Identifying common misconceptions and errors of novice programmers with ChatGPT,"Fwa, Hua Leong",https://doi.org/10.1145/3639474.3640059
Make LLM a Testing Expert: Bringing Human-like Interaction to Mobile GUI Testing via Functionality-aware Decisions,"Liu, Zhe, Chen, Chunyang, Wang, Junjie, Chen, Mengzhuo, Wu, Boyu, Che, Xing, Wang, Dandan, Wang, Qing",https://doi.org/10.1145/3597503.3639180
Lessons from Building StackSpot AI: A Contextualized AI Coding Assistant,"Pinto, Gustavo, De Souza, Cleidson, Neto, Joao Batista, Souza, Alberto, Gotto, Tarci­sio, Monteiro, Edward",https://doi.org/10.1145/3639477.3639751
PCR-Chain: Partial Code Reuse Assisted by Hierarchical Chaining of Prompts on Frozen Copilot,"Huang, Qing, Zhu, Jiahui, Li, Zhilong, Xing, Zhenchang, Wang, Changjing, Xu, Xiwei",https://doi.org/10.1109/ICSE-Companion58688.2023.00013
Automating Code Generation for MDE Using Machine Learning,"Xue, Qiaomu",https://doi.org/10.1109/ICSE-Companion58688.2023.00060
Learn to Code Sustainably: An Empirical Study on Green Code Generation,"Vartziotis, Tina, Dellatolas, Ippolyti, Dasoulas, George, Schmidt, Maximilian, Schneider, Florian, Hoffmann, Tim, Kotsopoulos, Sotirios, Keckeisen, Michael",https://doi.org/10.1145/3643795.3648394
MissConf: LLM-Enhanced Reproduction of Configuration-Triggered Bugs,"Fu, Ying, Wang, Teng, Li, Shanshan, Ding, Jinyan, Zhou, Shulin, Jia, Zhouyang, Li, Wang, Jiang, Yu, Liao, Xiangke",https://doi.org/10.1145/3639478.3647635
Beyond Functional Correctness: An Exploratory Study on the Time Efficiency of Programming Assignments,"Tao, Yida, Chen, Wenyan, Ye, Qingyang, Zhao, Yao",https://doi.org/10.1145/3639474.3640065
Towards the self-healing of Infrastructure as Code projects using constrained LLM technologies,"Diaz-De-Arcaya, Josu, L\'{o",https://doi.org/10.1145/3643788.3648014
Analyzing Developer-ChatGPT Conversations for Software Refactoring: An Exploratory Study,"Chavan, Omkar Sandip, Hinge, Divya Dilip, Deo, Soham Sanjay, Wang, Yaxuan (Olivia), Mkaouer, Mohamed Wiem",https://doi.org/10.1145/3643991.3645082
Assessing AI Detectors in Identifying AI-Generated Code: Implications for Education,"Pan, Wei Hung, Chok, Ming Jie, Wong, Jonathan Leong Shan, Shin, Yung Xin, Poon, Yeong Shian, Yang, Zhou, Chong, Chun Yong, Lo, David, Lim, Mei Kuan",https://doi.org/10.1145/3639474.3640068
Jailbreaker in Jail: Moving Target Defense for Large Language Models,"Chen, Bocheng, Paliwal, Advait, Yan, Qiben",https://doi.org/10.1145/3605760.3623764
Encoding Version History Context for Better Code Representation,"Nguyen, Huy, Treude, Christoph, Thongtanunam, Patanamon",https://doi.org/10.1145/3643991.3644929
In-IDE Human-AI Experience in the Era of Large Language Models; A Literature Review,"Sergeyuk, Agnia, Titov, Sergey, Izadi, Maliheh",https://doi.org/10.1145/3643796.3648463
Where is it? Tracing the Vulnerability-relevant Files from Vulnerability Reports,"Sun, Jiamou, Chen, Jieshan, Xing, Zhenchang, Lu, Qinghua, Xu, Xiwei, Zhu, Liming",https://doi.org/10.1145/3597503.3639202
FORGE '24: Proceedings of the 2024 IEEE/ACM First International Conference on AI Foundation Models and Software Engineering,,
"""You're on a bicycle with a little motor"": Benefits and Challenges of Using AI Code Assistants","Mendes, Wendy, Souza, Samara, De Souza, Cleidson",https://doi.org/10.1145/3641822.3641882
Tensor-Aware Energy Accounting,"Babakol, Timur, Liu, Yu David",https://doi.org/10.1145/3597503.3639156
Burt: A Chatbot for Interactive Bug Reporting,"Song, Yang, Mahmud, Junayed, De Silva, Nadeeshan, Zhou, Ying, Chaparro, Oscar, Moran, Kevin, Marcus, Andrian, Poshyvanyk, Denys",https://doi.org/10.1109/ICSE-Companion58688.2023.00048
Exploring the Computational Complexity of SAT Counting and Uniform Sampling with Phase Transitions,"Zeyen, Olivier, Cordy, Maxime, Perrouin, Gilles, Acher, Mathieu",https://doi.org/10.1145/3639478.3643097
BERT-based GitHub issue report classification,"Siddiq, Mohammed Latif, Santos, Joanna C. S.",https://doi.org/10.1145/3528588.3528660
Prompt engineering and its implications on the energy consumption of Large Language Models,"Rubei, Riccardo, Moussaid, Aicha, Di Sipio, Claudio, Di Ruscio, Davide",https://doi.org/10.1109/GREENS66463.2025.00014
Software Engineering Research in a World with Generative Artificial Intelligence,"Rinard, Martin",https://doi.org/10.1145/3597503.3649399
CoderEval: A Benchmark of Pragmatic Code Generation with Generative Pre-trained Models,"Yu, Hao, Shen, Bo, Ran, Dezhi, Zhang, Jiaxin, Zhang, Qi, Ma, Yuchi, Liang, Guangtai, Li, Ying, Wang, Qianxiang, Xie, Tao",https://doi.org/10.1145/3597503.3623316
Applying Transformer Models for Automatic Build Errors Classification of Java-Based Open Source Projects,"Lee, Jonathan, Li, Mason, Hsu, Kuo-Hsun",https://doi.org/10.1145/3639478.3643068
Understanding Regular Expression Denial of Service (ReDoS): Insights from LLM-Generated Regexes and Developer Forums,"Siddiq, Mohammed Latif, Zhang, Jiahao, Santos, Joanna Cecilia Da Silva",https://doi.org/10.1145/3643916.3644424
GitHub issue classification using BERT-style models,"Bharadwaj, Shikhar, Kadam, Tushar",https://doi.org/10.1145/3528588.3528663
Investigating White-Box Attacks for On-Device Models,"Zhou, Mingyi, Gao, Xiang, Wu, Jing, Liu, Kui, Sun, Hailong, Li, Li",https://doi.org/10.1145/3597503.3639144
PromptSet: A Programmer's Prompting Dataset,"Pister, Kaiser, Paul, Dhruba Jyoti, Joshi, Ishan, Brophy, Patrick",https://doi.org/10.1145/3643795.3648395
On the Helpfulness of Answering Developer Questions on Discord with Similar Conversations and Posts from the Past,"Lill, Alexander, Meyer, Andr\'{e",https://doi.org/10.1145/3597503.3623341
Domain Knowledge is All You Need: A Field Deployment of LLM-Powered Test Case Generation in FinTech Domain,"Xue, Zhiyi, Li, Liangguo, Tian, Senyue, Chen, Xiaohong, Li, Pingping, Chen, Liangyu, Jiang, Tingting, Zhang, Min",https://doi.org/10.1145/3639478.3643087
Syntax and Domain Aware Model for Unsupervised Program Translation,"Liu, Fang, Li, Jia, Zhang, Li",https://doi.org/10.1109/ICSE48619.2023.00072
Generating Software Tests for Mobile Applications Using Fine-Tuned Large Language Models,"Hoffmann, Jacob, Frister, Demian",https://doi.org/10.1145/3644032.3644454
Deep Multiple Assertions Generation,"Wang, Hailong, Xu, Tongtong, Wang, Bei",https://doi.org/10.1145/3650105.3652293
CodeS: Towards Code Model Generalization Under Distribution Shift,"Hu, Qiang, Guo, Yuejun, Xie, Xiaofei, Cordy, Maxime, Papadakis, Mike, Ma, Lei, Traon, Yves Le",https://doi.org/10.1109/ICSE-NIER58687.2023.00007
Aligning Programming Language and Natural Language: Exploring Design Choices in Multi-Modal Transformer-Based Embedding for Bug Localization,"Chakraborty, Partha, Arumugam, Venkatraman, Nagappan, Meiyappan",https://doi.org/10.1145/3643787.3648028
IDE '24: Proceedings of the 1st ACM/IEEE Workshop on Integrated Development Environments,,
Towards Precise Observations of Neural Model Robustness in Classification,"Mu, Wenchuan, Lim, Kwan Hui",https://doi.org/10.1145/3639478.3643519
AthenaLLM: Supporting Experiments with Large Language Models in Software Development,"de Oliveira, Benedito, Castor, Fernando",https://doi.org/10.1145/3643916.3644437
Do Machines and Humans Focus on Similar Code? Exploring Explainability of Large Language Models in Code Summarization,"Li, Jiliang, Zhang, Yifan, Karas, Zachary, McMillan, Collin, Leach, Kevin, Huang, Yu",https://doi.org/10.1145/3643916.3644434
LLM4PLC: Harnessing Large Language Models for Verifiable Programming of PLCs in Industrial Control Systems,"Fakih, Mohamad, Dharmaji, Rahul, Moghaddas, Yasamin, Quiros, Gustavo, Ogundare, Oluwatosin, Al Faruque, Mohammad Abdullah",https://doi.org/10.1145/3639477.3639743
MSR '24: Proceedings of the 21st International Conference on Mining Software Repositories,,
ICPC '24: Proceedings of the 32nd IEEE/ACM International Conference on Program Comprehension,,
CAREER: Context-Aware API Recognition with Data Augmentation for API Knowledge Extraction,"Zhang, Zhang, Mao, Xinjun, Wang, Shangwen, Yang, Kang, Lu, Yao",https://doi.org/10.1145/3643916.3644431
AIRepair: A Repair Platform for Neural Networks,"Song, Xidan, Sun, Youcheng, Mustafa, Mustafa A., Cordeiro, Lucas C.",https://doi.org/10.1109/ICSE-Companion58688.2023.00033
SKCODER: A Sketch-Based Approach for Automatic Code Generation,"Li, Jia, Li, Yongmin, Li, Ge, Jin, Zhi, Hao, Yiyang, Hu, Xing",https://doi.org/10.1109/ICSE48619.2023.00179
Probing with Precision: Probing Question Generation for Architectural Information Elicitation,"Rejithkumar, Gokul, Anish, Preethu Rose, Shukla, Jyoti, Ghaisas, Smita",https://doi.org/10.1145/3643666.3648577
Q-SE 2024: Proceedings of the 5th ACM/IEEE International Workshop on Quantum Software Engineering,,
LLMParser: An Exploratory Study on Using Large Language Models for Log Parsing,"Ma, Zeyang, Chen, An Ran, Kim, Dong Jae, Chen, Tse-Hsun, Wang, Shaowei",https://doi.org/10.1145/3597503.3639150
Generating User Experience Based on Personas with AI Assistants,"Huang, Yutan",https://doi.org/10.1145/3639478.3639810
Curiosity-Driven Testing for Sequential Decision-Making Process,"He, Junda, Yang, Zhou, Shi, Jieke, Yang, Chengran, Kim, Kisub, Xu, Bowen, Zhou, Xin, Lo, David",https://doi.org/10.1145/3597503.3639149
Diversity-guided Search Exploration for Self-driving Cars Test Generation through Frenet Space Encoding,"Blattner, Timo, Birchler, Christian, Kehrer, Timo, Panichella, Sebastiano",https://doi.org/10.1145/3643659.3643926
Toward a New Era of Rapid Development: Assessing GPT-4-Vision's Capabilities in UML-Based Code Generation,"Antal, G\'{a",https://doi.org/10.1145/3643795.3648391
PathOCL: Path-Based Prompt Augmentation for OCL Generation with GPT-4,"Abukhalaf, Seif, Hamdaqa, Mohammad, Khomh, Foutse",https://doi.org/10.1145/3650105.3652290
Exploring the Effectiveness of LLM based Test-driven Interactive Code Generation: User Study and Empirical Evaluation,"Fakhoury, Sarah, Naik, Aaditya, Sakkas, Georgios, Chakraborty, Saikat, Musuvathi, Madan, Lahiri, Shuvendu",https://doi.org/10.1145/3639478.3643525
Combining Structured Static Code Information and Dynamic Symbolic Traces for Software Vulnerability Prediction,"Wang, Huanting, Tang, Zhanyong, Tan, Shin Hwei, Wang, Jie, Liu, Yuzhe, Fang, Hejun, Xia, Chunwei, Wang, Zheng",https://doi.org/10.1145/3597503.3639212
On the Effectiveness of Function-Level Vulnerability Detectors for Inter-Procedural Vulnerabilities,"Li, Zhen, Wang, Ning, Zou, Deqing, Li, Yating, Zhang, Ruqian, Xu, Shouhuai, Zhang, Chao, Jin, Hai",https://doi.org/10.1145/3597503.3639218
AutoConsis: Automatic GUI-driven Data Inconsistency Detection of Mobile Apps,"Hu, Yongxiang, Jin, Hailiang, Wang, Xuan, Gu, Jiazhen, Guo, Shiyu, Chen, Chaoyi, Wang, Xin, Zhou, Yangfan",https://doi.org/10.1145/3639477.3639748
Properties that allow or prohibit transferability of adversarial attacks among quantized networks,"Shrestha, Abhishek, Gro\ss{",https://doi.org/10.1145/3644032.3644453
Automated Summarization of Stack Overflow Posts,"Kou, Bonan, Chen, Muhao, Zhang, Tianyi",https://doi.org/10.1109/ICSE48619.2023.00158
ClassifAI: Automating Issue Reports Classification using Pre-Trained BERT (Bidirectional Encoder Representations from Transformers) Models,"Alam, Khubaib Amjad, Jumani, Ashish, Aamir, Harris, Uzair, Muhammad",https://doi.org/10.1145/3643787.3648041
CIT4DNN: Generating Diverse and Rare Inputs for Neural Networks Using Latent Space Combinatorial Testing,"Dola, Swaroopa, McDaniel, Rory, Dwyer, Matthew B., Soffa, Mary Lou",https://doi.org/10.1145/3597503.3639106
Greenlight: Highlighting TensorFlow APIs Energy Footprint,"Rajput, Saurabhsingh, Kechagia, Maria, Sarro, Federica, Sharma, Tushar",https://doi.org/10.1145/3643991.3644894
Large Language Models are Few-Shot Testers: Exploring LLM-Based General Bug Reproduction,"Kang, Sungmin, Yoon, Juyeon, Yoo, Shin",https://doi.org/10.1109/ICSE48619.2023.00194
"Read It, Don't Watch It: Captioning Bug Recordings Automatically","Feng, Sidong, Xie, Mulong, Xue, Yinxing, Chen, Chunyang",https://doi.org/10.1109/ICSE48619.2023.00197
"Designing Adaptive Developer-Chatbot Interactions: Context Integration, Experimental Studies, and Levels of Automation","Melo, Glaucia",https://doi.org/10.1109/ICSE-Companion58688.2023.00064
Knowledge-Aware Code Generation with Large Language Models,"Huang, Tao, Sun, Zhihong, Jin, Zhi, Li, Ge, Lyu, Chen",https://doi.org/10.1145/3643916.3644418
AW4C: A Commit-Aware C Dataset for Actionable Warning Identification,"Liu, Zhipeng, Yan, Meng, Gao, Zhipeng, Li, Dong, Zhang, Xiaohong, Yang, Dan",https://doi.org/10.1145/3643991.3644885
DeepVD: Toward Class-Separation Features for Neural Network Vulnerability Detection,"Wang, Wenbo, Nguyen, Tien N., Wang, Shaohua, Li, Yi, Zhang, Jiyuan, Yadavally, Aashish",https://doi.org/10.1109/ICSE48619.2023.00189
ICSE-NIER'24: Proceedings of the 2024 ACM/IEEE 44th International Conference on Software Engineering: New Ideas and Emerging Results,,
NL2Fix: Generating Functionally Correct Code Edits from Bug Descriptions,"Fakhoury, Sarah, Chakraborty, Saikat, Musuvathi, Madanlal, Lahiri, Shuvendu K.",https://doi.org/10.1145/3639478.3643526
A New Frontier of AI: On-Device AI Training and Personalization,"Moon, Jijoong, Lee, Hyeonseok, Chu, Jiho, Park, Donghak, Hong, Seungbaek, Seo, Hyungjun, Jeong, Donghyeon, Kong, Sungsik, Ham, Myungjoo",https://doi.org/10.1145/3639477.3639716
Human-AI Collaboration in Software Engineering: Lessons Learned from a Hands-On Workshop,"Hamza, Muhammad, Siemon, Dominik, Akbar, Muhammad Azeem, Rahman, Tahsinur",https://doi.org/10.1145/3643690.3648236
KNOD: Domain Knowledge Distilled Tree Decoder for Automated Program Repair,"Jiang, Nan, Lutellier, Thibaud, Lou, Yiling, Tan, Lin, Goldwasser, Dan, Zhang, Xiangyu",https://doi.org/10.1109/ICSE48619.2023.00111
Fine-SE: Integrating Semantic Features and Expert Features for Software Effort Estimation,"Li, Yue, Ren, Zhong, Wang, Zhiqi, Yang, Lanxin, Dong, Liming, Zhong, Chenxing, Zhang, He",https://doi.org/10.1145/3597503.3623349
Generating Context-Aware Contrastive Explanations in Rule-based Systems,"Herbold, Lars, Sadeghi, Mersedeh, Vogelsang, Andreas",https://doi.org/10.1145/3648505.3648507
Practical and Efficient Model Extraction of Sentiment Analysis APIs,"Wu, Weibin, Zhang, Jianping, Wei, Victor Junqiu, Chen, Xixian, Zheng, Zibin, King, Irwin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00054
